5.21,5.189,29.99,16923,6884,1981
4.47,5.186,37.99,16924,495,1999
3.67,5.172,19.99,16926,279,2006
5.10,5.171,19.99,16927,3613,1893
4.76,5.162,9.99,16928,926,1962
4.36,5.157,9.99,16932,610,1989
4.73,5.155,10.99,16934,930,1965
4.77,5.137,16.99,16937,1139,1967
3.04,5.108,17.99,16940,232,1855
4.57,5.082,24.99,16943,983,1940
4.76,5.080,29.99,16944,1603,1991
5.09,5.079,6.99,16945,6186,1982
4.68,5.071,12.99,16947,1228,2004
4.04,5.070,9.99,16948,507,1990
4.74,5.011,22.99,16952,2031,1959
2.77,5.003,25.00,16953,277,1973
4.58,4.993,23.99,16954,1301,1700
4.77,4.992,18.99,16955,2149,1975
4.21,4.986,9.99,16956,788,1976
4.28,4.980,10.99,16958,883,1973
3.84,4.975,24.99,16959,588,2001
4.85,4.933,12.99,16961,5608,1974
4.86,4.929,5.00,16962,6079,1150
4.78,4.924,17.99,16963,3673,1979
4.31,4.902,11.99,16964,1180,1990
3.64,4.893,31.24,16965,608,1973
3.28,4.828,25.99,16966,538,2002
4.38,4.791,29.99,16969,1919,2016
4.54,4.762,21.99,16971,3235,1966
4.25,4.728,9.99,16972,1852,1850
4.59,4.674,16.99,16974,7089,1931
4.47,4.666,19.99,16975,3697,400
4.11,4.627,29.99,16976,1956,1966
3.31,4.625,10.79,16977,798,1927
4.49,4.624,12.99,16978,4967,1929
3.48,4.604,19.99,16979,1007,1997
4.09,4.538,24.99,16982,2320,1963
4.07,4.470,19.99,16983,2995,1965
4.38,4.322,19.99,16984,23378,1933
3.76,4.266,12.99,16985,2694,1965
4.23,4.244,19.99,16986,8750,1960
2.76,3.858,17.99,16989,1791,1530
3.17,3.756,10.99,16990,3385,1949
2.81,3.563,12.99,16991,3101,-200
