games
avg_rating,geek_rating,name,price,rank,voting,year
7.54,6.596,Heroes of Normandie,69.99,794,1684,2014
8.09,6.596,Thunderbolt Apache Leader,,795,981,2012
7.14,6.596,A Fake Artist Goes to New York,,796,2566,2012
6.9,6.596,A Game of Thrones: The Card Game,,797,5659,2008
8,6.595,Empire of the Sun,,798,1084,2005
6.92,6.594,La Isla,35.99,799,4214,2014
6.87,6.594,ICECOOL,29.99,800,5382,2016
7.24,6.592,Rallyman,,801,2229,2009
7.78,6.591,Julius Caesar,62.98,802,1201,2010
7.19,6.591,When I Dream,39.99,803,2402,2016
6.91,6.59,Viceroy,34.99,804,4462,2014
7.28,6.589,The Grimm Forest,44.99,805,2406,2018
6.97,6.589,Guildhall,29.99,806,3620,2012
7.07,6.589,Coconuts,35.95,807,3047,2013
7.99,6.588,Falling Sky: The Gallic Revolt Against Caesar,,808,1016,2016
7.58,6.587,Andean Abyss,74.99,809,1428,2012
7.32,6.587,The Golden Ages,,810,1876,2014
8.96,6.586,Too Many Bones: Undertow,,811,660,2018
7.11,6.586,GIPF,,812,2677,1997
7.02,6.586,Java,,813,3181,2000
7.13,6.584,Carcassonne: South Seas,34.99,814,2604,2013
6.74,6.583,Catan Card Game,24.99,815,12090,1996
7.42,6.583,Watson & Holmes,59.99,816,1674,2015
7.51,6.582,Between Two Castles of Mad King Ludwig,,817,1472,2018
7.04,6.581,Mottainai,24.99,818,2937,2015
8.04,6.58,The City of Kings,,819,1143,2018
6.97,6.58,Dream Home,21.97,820,3894,2016
6.9,6.58,New York 1901,59.99,821,4513,2015
6.93,6.578,Arkadia,44.99,822,3928,2006
7.41,6.578,Ticket to Ride: Rails & Sails,80,823,1849,2016
7.06,6.577,Medina,,824,2754,2001
6.78,6.577,Condottiere,,825,7386,1995
7.27,6.576,Unlock! Squeek & Sausage,,826,1887,2017
6.75,6.574,Fairy Tale,19.99,827,7967,2004
6.97,6.573,A Touch of Evil: The Supernatural Game,59.95,828,4190,2008
7.21,6.573,Escape Room: The Game,39.99,829,2153,2016
8.34,6.571,Dice Throne: Season Two – Battle Chest,,830,843,2018
6.79,6.571,The Werewolves of Miller's Hollow,12.99,831,8466,2001
7.63,6.569,Smash Up: It's Your Fault!,19.99,832,1366,2016
7.46,6.569,Fief: France 1429,74.99,833,1701,2015
6.78,6.568,Colossal Arena,,834,6706,1997
7.32,6.566,Kraftwagen,,835,1735,2015
6.81,6.566,Cleopatra and the Society of Architects,49.95,836,5971,2006
6.68,6.565,Tsuro,29.99,837,19771,2004
6.93,6.564,Santiago de Cuba,,838,3789,2011
6.66,6.564,Machi Koro,29.99,839,20941,2012
7.06,6.562,Dark Moon,,840,2756,2011
7.74,6.562,Whitehall Mystery,39.95,841,1150,2017
7.26,6.561,Skull King,14.99,842,2002,2013
6.76,6.558,Rise of Augustus,39.99,843,6844,2013
7.72,6.557,Wendake,,844,1204,2017
6.84,6.557,Dungeon Twister,,845,5519,2004
7.92,6.556,Advanced Squad Leader: Starter Kit #2,,846,1041,2005
7.51,6.554,Carcassonne: Winter Edition,,847,1454,2012
7.01,6.554,Fire & Axe: A Viking Saga,,848,2871,2004
7.04,6.554,Hostage Negotiator,24.99,849,2888,2015
6.93,6.553,Rialto,,850,3440,2013
8.28,6.553,Mega Civilization,249.95,851,828,2015
6.88,6.553,Evo,49.99,852,4283,2001
6.81,6.553,Rattus,39.99,853,5260,2010
6.85,6.553,Dungeon Fighter,,854,5070,2011
7.9,6.552,Liberty or Death: The American Insurrection,73.8,855,1035,2016
7.36,6.552,The Prodigals Club,39.52,856,1616,2015
6.85,6.551,Blokus Duo,14.99,857,4577,2005
6.99,6.549,Medieval Academy,39.99,858,2986,2014
7.2,6.546,Whistle Stop,59.95,859,2015,2017
8.01,6.546,Three Kingdoms Redux,,860,912,2014
6.86,6.544,Quarto,34.95,861,4770,1991
7.64,6.543,Plague Inc.: The Board Game,39.99,862,1853,2017
7.03,6.538,Tournay,,863,2655,2011
6.96,6.536,Titan,,864,3758,1980
6.73,6.535,Elfenland,44.99,865,7371,1998
7.2,6.535,Sylvion,29.99,866,2039,2015
6.86,6.531,Wings of War: Famous Aces,34.95,867,4512,2004
7.27,6.53,New Angeles,59.95,868,1898,2016
7.18,6.529,Ascending Empires,,869,1937,2011
6.67,6.528,Castle Panic,34.99,870,12594,2009
7.03,6.528,XenoShyft: Onslaught,46.47,871,2769,2015
7.6,6.527,Thunderbirds,69.99,872,1393,2015
6.96,6.527,Mystery Rummy: Jack the Ripper,,873,3138,1998
7.02,6.526,Sticheln,,874,2548,1993
7.44,6.526,Hardback,,875,1405,2018
6.86,6.525,Mykerinos,,876,3752,2006
7.17,6.525,Dead Men Tell No Tales,44.99,877,2204,2015
7.13,6.523,Nothing Personal,60,878,2096,2013
6.97,6.521,Amyitis,44.99,879,2780,2007
7.42,6.52,High Frontier,59.99,880,1461,2010
7.63,6.52,Wallenstein (second edition),79.99,881,1137,2012
6.92,6.519,Cosmic Encounter,59.95,882,3756,1977
6.85,6.519,Starship Catan,36.99,883,4069,2001
7.39,6.519,Chimera Station,,884,1476,2017
7.26,6.518,De Vulgari Eloquentia,,885,1719,2010
7.01,6.518,BattleTech,,886,3131,1985
6.88,6.517,Doom: The Boardgame,69.99,887,4871,2004
7.03,6.517,Star Trek: Catan,,888,2805,2012
7.04,6.517,Merkator,70,889,2371,2010
6.67,6.516,Welcome to the Dungeon,,890,9274,2013
7.03,6.516,Asara,,891,2425,2010
7.55,6.516,Axis & Allies Europe 1940,,892,1601,2010
7.25,6.515,Werewords,19.95,893,1759,2017
6.78,6.514,Say Anything,19.99,894,5107,2008
7.04,6.514,Yomi,,895,2761,2011
7.24,6.513,Ponzi Scheme,59.99,896,1763,2015
6.72,6.512,Ubongo,39.99,897,6658,2003
7.18,6.512,Royals,49.99,898,1920,2014
6.92,6.51,Le Havre: The Inland Port,39.99,899,2961,2012
7.19,6.509,The Staufer Dynasty,59.99,900,1818,2014
7.15,6.509,Herbaceous,24.99,901,2125,2017
8.01,6.509,Advanced Squad Leader: Starter Kit #3,36,902,915,2007
7.11,6.508,Ulm,,903,2083,2016
6.91,6.507,Meuterer,,904,3136,2000
7.56,6.507,The New Era,,905,1225,2011
7.05,6.506,Löwenherz,,906,2308,1997
6.86,6.506,Wyatt Earp,,907,3734,2001
7.2,6.506,Istanbul: The Dice Game,23.99,908,1850,2017
7.24,6.506,Murano,,909,1671,2014
6.86,6.505,The Magic Labyrinth,29.99,910,3883,2009
7.13,6.503,Villainous,39.99,911,2515,2018
6.69,6.502,Cartagena,31.99,912,7085,2000
7.27,6.5,Lovecraft Letter,29.99,913,1694,2017
7.39,6.5,Agra,,914,1420,2017
6.72,6.499,The Game,,915,6248,2015
7.05,6.499,Jump Drive,21.88,916,2255,2017
7.63,6.498,Stronghold (2nd edition),,917,1125,2016
6.81,6.497,Starfarers of Catan,,918,4714,1999
6.6,6.497,Saboteur,14.99,919,20983,2004
7.17,6.497,Archaeology: The New Expedition,19.99,920,1936,2016
6.79,6.497,Room 25,,921,4837,2013
6.71,6.496,Timeline: Inventions,14.99,922,6463,2010
6.85,6.496,Bausack,74.99,923,3642,1987
7.2,6.496,Patchistory,,924,1823,2013
7.58,6.495,Blackout: Hong Kong,69.99,925,1146,2018
6.7,6.494,Poker,16.99,926,8007,1810
8,6.493,War Chest,,927,884,2018
6.88,6.493,Aton,,928,3172,2005
6.72,6.493,Tides of Time,12,929,5641,2015
6.94,6.492,Gravwell: Escape from the 9th Dimension,28,930,2869,2013
7.06,6.491,Fallout,59.95,931,3261,2017
6.92,6.491,Aladdin's Dragons,,932,2988,2000
6.84,6.49,Dice City,39.99,933,3745,2015
7.82,6.49,Container: 10th Anniversary Jumbo Edition!,,934,918,2018
7.29,6.488,Necromunda,,935,1722,1995
6.87,6.488,Warrior Knights,59.95,936,3666,2006
7.1,6.485,Villages of Valeria,,937,2099,2017
7.14,6.485,Unlock! The Formula,14.99,938,1850,2017
6.92,6.484,The Little Prince: Make Me a Planet,24.99,939,2965,2013
8.13,6.483,Star Realms: Frontiers,19.8,940,808,2018
6.91,6.482,In the Shadow of the Emperor,,941,2811,2004
6.98,6.482,Kremlin,,942,2640,1986
7.17,6.481,Mü & More,29.95,943,1779,1995
7,6.481,Pixel Tactics,14.99,944,2572,2012
6.66,6.48,Spot it!,12.99,945,9128,2009
7.31,6.48,Sword of Rome,,946,1477,2004
7.38,6.479,Deep Space D-6,,947,1483,2015
7.68,6.479,Crusaders: Thy Will Be Done,59.95,948,1041,2018
6.78,6.479,Roma,,949,4263,2005
6.93,6.479,Escape from the Aliens in Outer Space,40,950,2872,2010
7.36,6.478,Valley of the Kings: Afterlife,19.99,951,1399,2015
7.22,6.478,Doomtown: Reloaded,,952,1977,2014
7,6.477,The Scepter of Zavandor,,953,2430,2004
7.37,6.476,Fantasy Realms,,954,1390,2017
6.73,6.476,Ghost Blitz,17.99,955,5401,2010
7.66,6.476,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",,956,1059,2017
7.39,6.475,Ascension: Immortal Heroes,,957,1386,2012
7.52,6.475,1856: Railroading in Upper Canada from 1856,,958,1142,1995
6.66,6.474,TransAmerica,29.49,959,7257,2001
8.18,6.474,Codex: Card-Time Strategy – Deluxe Set,,960,833,2016
7.34,6.472,Wars of the Roses: Lancaster vs. York,69.99,961,1404,2010
6.83,6.471,Factory Fun,49.99,962,3328,2006
7.26,6.471,City of Iron,,963,1566,2013
6.86,6.471,Dead Man's Draw,,964,3548,2015
7.29,6.47,Medina (second edition),59.99,965,1465,2014
7.26,6.47,The Captain Is Dead,49.99,966,1737,2014
6.82,6.469,Rune Age,29.99,967,3958,2011
6.66,6.469,Mascarade,24.99,968,7884,2013
7.33,6.469,Haspelknecht,43.54,969,1403,2015
7,6.469,Aquaretto,,970,2368,2008
6.85,6.468,D-Day Dice,39.95,971,3238,2012
7.27,6.467,Fireball Island: The Curse of Vul-Kar,79.99,972,1888,2018
6.71,6.467,Blue Moon,27.99,973,5267,2004
6.65,6.467,Kahuna,,974,7236,1998
7.45,6.467,DC Comics Dice Masters: Justice League,,975,1258,2015
6.81,6.467,Blokus 3D,24.99,976,3670,2003
7.11,6.465,Ingenious: Travel Edition,,977,1844,2006
7.46,6.465,Galaxy Defenders,102.99,978,1371,2014
6.66,6.465,Fearsome Floors,39.99,979,6892,2003
7.11,6.465,Age of Renaissance,,980,2060,1996
6.84,6.465,Power Grid: The First Sparks,44.99,981,3246,2011
7.31,6.464,Sentient,55,982,1442,2017
7.23,6.464,Porta Nigra,,983,1517,2015
6.61,6.464,Cah 'n Gun,,984,9355,2005
7.13,6.464,Ticket to Ride: New York,19.99,985,1879,2018
6.82,6.464,Kodama: The Tree Spirits,19.99,986,3705,2016
7.66,6.463,Crisis,,987,1048,2016
7.3,6.462,Tiny Epic Zombies,24.94,988,1825,2018
6.97,6.462,Star Wars: Epic Duels,49.99,989,2911,2002
6.93,6.46,Blokus Trigon,29.99,990,2694,2006
6.96,6.46,Olympos,,991,2391,2011
7.01,6.459,Power Struggle,,992,2145,2009
7.08,6.459,Coup: Rebellion G54,29.99,993,2057,2014
6.99,6.459,Giants,,994,2292,2008
7.55,6.458,Battle for Rokugan,39.95,995,1180,2017
6.69,6.458,Balloon Cup,,996,5359,2003
6.86,6.456,Traders of Osaka,29.99,997,2886,2006
7.28,6.455,Puzzle Strike (Third Edition),,998,1591,2012
7.07,6.455,Rise of Empires,55,999,1941,2009
7.49,6.454,Legacy of Dragonholt,59.95,1000,1280,2017
6.89,6.454,Happy Salmon,14.99,1001,2906,2016
7.37,6.454,DC Comics Deck-Building Game: Heroes Unite,39.99,1002,1465,2014
6.83,6.453,Carolus Magnus,,1003,3243,2000
6.7,6.453,CV,,1004,5098,2013
7.18,6.453,Council of 4,,1005,1646,2015
7.35,6.452,Dungeons & Dragons Dice Masters: Battle for Faerûn,22.99,1006,1362,2015
7.26,6.452,Middle-earth,,1007,1715,1995
6.88,6.452,Ad Astra,59.95,1008,2743,2009
6.8,6.452,Turn the Tide,,1009,3509,1997
6.94,6.451,Call of Cthulhu: The Card Game,39.95,1010,2816,2008
8.57,6.449,Hannibal & Hamilcar,,1011,631,2018
7.11,6.448,Merlin,59.99,1012,1878,2017
7.03,6.448,My Village,,1013,2020,2015
7.51,6.448,Dragonfire,,1014,1470,2017
6.87,6.446,Havana,44.99,1015,2778,2009
7.5,6.446,Riverboat,69.99,1016,1108,2017
6.7,6.443,Onirim,,1017,4988,2010
6.78,6.443,Timeline: Events,14.99,1018,3624,2011
7.17,6.443,Magic Realm,,1019,1869,1979
7.13,6.442,Vampire: The Eternal Struggle,,1020,2121,1994
7.62,6.442,Empires of the Void II,79.98,1021,1043,2018
6.91,6.441,Sleuth,,1022,2515,1971
7.55,6.441,Mythos Tales,,1023,1142,2016
7.49,6.441,Wildlands,80,1024,1213,2018
7.67,6.44,The Civil War,,1025,1066,1983
7.89,6.44,"Heroes of Land, Air & Sea",,1026,972,2018
7.51,6.439,Successors (third edition),,1027,1100,2008
6.81,6.438,Lost Cities: The Board Game,39.99,1028,3314,2008
6.72,6.437,Manhattan,39.99,1029,4310,1994
6.92,6.437,Tides of Madness,12,1030,2517,2016
7.11,6.437,Barony,49.99,1031,1888,2015
7,6.436,Walnut Grove,,1032,2030,2011
6.81,6.436,I'm the Boss!,49.99,1033,3308,1994
7.18,6.435,Exit: The Game – The Forgotten Island,14.95,1034,1520,2017
7.63,6.434,Battle Cry: 150th Civil War Anniversary Edition,59.99,1035,1046,2010
6.91,6.434,Ys,,1036,2435,2004
7.48,6.432,Axis & Allies Pacific 1940,89.99,1037,1422,2009
7.54,6.432,World in Flames,149,1038,1255,1985
6.82,6.431,Timeline: Diversity,14.99,1039,3240,2012
7.32,6.431,Forge War,,1040,1388,2015
7.55,6.43,The Estates,59.99,1041,1023,2018
7.45,6.43,Dungeons & Dragons: Temple of Elemental Evil Board Game,,1042,1414,2015
7.39,6.43,Omen: A Reign of War,,1043,1230,2011
7.13,6.43,Viral,49.99,1044,1692,2017
7.13,6.429,Exit: The Game – The Polar Station,14.95,1045,1613,2017
7.51,6.428,Europe Engulfed,,1046,1234,2003
6.86,6.425,Krosmaster: Arena,79.99,1047,3134,2012
6.93,6.424,Empire Builder,42,1048,2694,1982
7.38,6.424,Keyper,,1049,1199,2017
6.87,6.424,51st State,,1050,2716,2010
6.61,6.424,Eight-Minute Empire,24.99,1051,6567,2012
6.88,6.424,Arctic Scavengers,,1052,2658,2009
7.15,6.424,Masmorra: Dungeons of Arcadia,64.99,1053,1917,2017
6.54,6.423,Guillotine,14.99,1054,17662,1998
7.57,6.423,Palm Island,,1055,1088,2018
7.71,6.423,"The Hunters: German U-Boats at War, 1939-43",,1056,997,2013
6.99,6.421,Himalaya,,1057,2029,2002
7.61,6.42,Gentes,59.95,1058,959,2017
7.05,6.419,Sun Tzu,39.99,1059,1842,2005
7.1,6.419,The Ancient World,,1060,1705,2014
6.72,6.419,Junta,39.99,1061,5010,1978
7.08,6.418,A House Divided,,1062,1816,1981
6.94,6.418,Oceanos,39.99,1063,2277,2016
7.4,6.418,Warsaw: City of Ruins,,1064,1169,2016
7.07,6.417,Hab & Gut,,1065,1751,2008
7.36,6.417,Explorers of the North Sea,,1066,1254,2016
7.11,6.417,Qwinto,,1067,1634,2015
7.54,6.416,Star Trek: Attack Wing,41.22,1068,1730,2013
6.84,6.416,Space Cadets: Dice Duel,49.99,1069,2757,2013
6.68,6.416,Quoridor,34.99,1070,5290,1997
7.17,6.416,Cat Lady,24.99,1071,1599,2017
7.82,6.416,Rum & Bones: Second Tide,99.99,1072,906,2017
7.43,6.414,Rise of Tribes,,1073,1264,2018
7.16,6.413,Ghost Fightin' Treasure Hunters,34.99,1074,1632,2013
6.85,6.413,Gulo Gulo,39.99,1075,2682,2003
6.89,6.412,Stephenson's Rocket,,1076,2346,1999
6.92,6.41,Pergamon,,1077,2158,2011
6.73,6.41,Samurai Spirit,29.99,1078,3697,2014
6.9,6.41,On the Underground,39.99,1079,2270,2006
6.64,6.41,Tiny Epic Kingdoms,29.99,1080,6102,2014
7.21,6.409,Exodus: Proxima Centauri,,1081,1469,2012
6.77,6.408,Leonardo da Vinci,,1082,3311,2006
7.55,6.408,Empires in Arms,,1083,1148,1983
6.74,6.408,Revolution!,39.99,1084,3861,2009
7.01,6.407,Steel Driver,,1085,1824,2008
6.86,6.407,"Artifacts, Inc.",24.99,1086,2539,2014
6.81,6.406,The Rose King,19.95,1087,2791,1992
8.09,6.406,1889: History of Shikoku Railways,,1088,651,2005
7.84,6.405,New Frontiers,56.12,1089,793,2018
7.27,6.405,Mordheim: City of the Damned,,1090,1526,1999
6.77,6.405,Oregon,,1091,3055,2007
7,6.404,Helvetia,,1092,1834,2011
7.66,6.403,A Victory Lost: Crisis in Ukraine 1942-1943,,1093,956,2006
7.51,6.403,Antike II,,1094,1018,2014
7.5,6.403,Tramways,,1095,999,2016
7.22,6.401,Ascension: Rise of Vigil,39.99,1096,1469,2013
7.1,6.401,Odin's Ravens (Second Edition),,1097,1688,2016
7.55,6.4,Duelosaur Island,34.95,1098,1036,2018
6.9,6.4,Pueblo,,1099,2226,2002
7.07,6.4,Insider,,1100,1662,2016
7.64,6.399,Breakout: Normandy,,1101,937,1992
6.94,6.399,The Great Heartland Hauling Co.,19.99,1102,2115,2013
6.98,6.398,Evo (second edition),49.99,1103,1998,2011
6.94,6.398,Ogre,,1104,2502,1977
7.07,6.398,Diamonds Club,,1105,1654,2008
7.09,6.397,Ground Floor,,1106,1578,2012
6.87,6.397,Indigo,35.99,1107,2439,2012
6.96,6.397,Historia,54.99,1108,2071,2014
6.9,6.397,Big City,,1109,2267,1999
6.92,6.397,The Red Dragon Inn 2,37.99,1110,2509,2008
7.26,6.396,Legendary Encounters: A Firefly Deck Building Game,59.99,1111,1376,2016
6.61,6.393,Cockroach Poker,11.99,1112,5950,2004
6.97,6.393,A Study in Emerald (second edition),,1113,1966,2015
7.21,6.393,Betrayal at Baldur's Gate,49.79,1114,1695,2017
6.91,6.391,The Climbers,,1115,2165,2008
6.92,6.391,König von Siam,,1116,2041,2007
6.85,6.39,Beasty Bar,19.99,1117,2515,2014
6.95,6.39,Unearth,34.95,1118,2287,2017
6.58,6.39,Pirate's Cove,64.99,1119,7609,2002
7.35,6.389,Thunderstone Advance: Numenera,59.99,1120,1176,2013
7.48,6.389,Duel of Ages II,49.99,1121,1120,2013
6.52,6.389,BANG!,19.99,1122,23168,2002
6.73,6.389,Android,,1123,3549,2008
6.8,6.389,Smash Up: The Obligatory Cthulhu Set,19.99,1124,2978,2013
7.62,6.388,Pax Pamir,34.99,1125,918,2015
7.19,6.388,Warhammer: Diskwars,39.99,1126,1681,2013
6.69,6.387,Risk 2210 A.D.,44.99,1127,6305,2001
6.99,6.386,Nefertiti,,1128,1816,2008
7.22,6.385,Prêt-à-Porter,64.99,1129,1326,2010
6.95,6.385,PitchCar Mini,70.78,1130,1924,2003
6.97,6.385,Space Crusade,,1131,2415,1990
7.82,6.384,Incómodos Invitados,,1132,881,2016
6.51,6.383,Scotland Yard,39.99,1133,12296,1983
7.2,6.382,New Bedford,39.95,1134,1424,2016
7.13,6.382,Theseus: The Dark Orbit,,1135,1571,2013
7.45,6.381,Lowlands,69.99,1136,1050,2018
7.47,6.381,Neanderthal,,1137,1050,2015
8.4,6.381,Unconditional Surrender! World War 2 in Europe,70,1138,622,2014
7.37,6.38,Marvel Dice Masters: Age of Ultron,15.99,1139,1139,2015
8.04,6.38,Race! Formula 90,,1140,725,2013
7.04,6.379,Noch mal!,,1141,1690,2016
6.55,6.379,Pickomino,17.99,1142,7747,2005
7.73,6.378,Project: ELITE,,1143,853,2016
7.76,6.378,Warfighter: The Tactical Special Forces Card Game,59.99,1144,914,2014
7.89,6.378,Vindication,79.99,1145,839,2018
7.14,6.378,Antike Duellum,,1146,1435,2012
6.64,6.378,Kingdoms,,1147,4417,1994
7.09,6.377,Paper Tales,44.95,1148,1576,2017
7.37,6.377,Sub Terra,,1149,1411,2017
7.12,6.377,Edo,,1150,1473,2012
7.14,6.376,Xiangqi,,1151,1666,762
7,6.375,Founding Fathers,47.94,1152,1704,2010
7.85,6.375,Warmachine Prime Mk II,,1153,789,2010
7.33,6.373,Shogi,,1154,1317,1587
6.76,6.372,The Bottle Imp,19.95,1155,2875,1995
7.61,6.37,Kingsburg (Second Edition),59.99,1156,891,2017
6.99,6.37,Imagine,17.99,1157,1883,2015
6.7,6.37,Axis & Allies,44.99,1158,5575,2004
7,6.37,La Boca,39.99,1159,1744,2013
6.69,6.369,Babel,24.99,1160,3552,2000
7.14,6.369,Legend of the Five Rings,,1161,1570,1995
7.59,6.369,Shards of Infinity,20,1162,1021,2018
7.84,6.369,Thunderstone Advance: Worlds Collide,49.99,1163,757,2014
7.16,6.369,Québec,,1164,1376,2011
7.32,6.368,"Napoleon: The Waterloo Campaign, 1815",,1165,1172,1974
7.03,6.368,Wooden Ships & Iron Men,,1166,1829,1974
7.6,6.367,DOOM: The Board Game,79.95,1167,1078,2016
6.55,6.367,Mystery of the Abbey,59.99,1168,7303,1995
6.75,6.367,Timeline: Discoveries,14.99,1169,2986,2011
7.15,6.367,Spyfall 2,25,1170,1396,2017
6.8,6.366,Beyond Balderdash,24.99,1171,2706,1993
6.88,6.366,Sluff Off!,,1172,2101,2003
6.53,6.364,Backgammon,12.09,1173,10240,-3000
7.43,6.364,Warriors of God,,1174,988,2008
7.77,6.363,Fields of Fire,,1175,868,2008
7.24,6.363,Adventure Time Love Letter,,1176,1379,2015
6.54,6.363,Jungle Speed,14.99,1177,9717,1997
7.96,6.362,RAF: The Battle of Britain 1940,80,1178,731,2009
7.07,6.362,Eurorails,42,1179,1671,1990
7.04,6.361,Show Manager,49.95,1180,1600,1996
6.92,6.36,Arena: Roma II,29.99,1181,1915,2009
6.75,6.36,A Castle for All Seasons,,1182,2820,2008
6.89,6.359,Royal Palace,39.99,1183,1989,2008
7.53,6.359,Rommel in the Desert,,1184,931,1982
6.63,6.359,Ave Caesar,,1185,4143,1989
7.72,6.357,The Lord of the Ice Garden,,1186,892,2014
6.94,6.357,2 de Mayo,,1187,1844,2008
7.27,6.356,The Russian Campaign,,1188,1287,1974
6.87,6.355,Welcome Back to the Dungeon,14.99,1189,2189,2016
6.75,6.354,Mare Nostrum,,1190,3022,2003
6.94,6.353,Perikles,,1191,1792,2006
6.97,6.351,The Castles of Burgundy: The Dice Game,14.99,1192,1726,2017
7.04,6.351,Expedition: Northwest Passage,,1193,1534,2010
6.64,6.35,Hare & Tortoise,29.99,1194,3963,1973
7.19,6.35,Mangrovia,39.99,1195,1273,2014
6.67,6.348,Odin's Ravens,,1196,3491,2002
8.05,6.347,Infinity,,1197,685,2005
6.59,6.347,Felicity: The Cat in the Sack,,1198,4470,2007
6.51,6.347,Niagara,49.99,1199,7303,2004
6.84,6.347,Favor of the Pharaoh,59.99,1200,2209,2015
6.61,6.347,The Adventurers: The Temple of Chac,,1201,4411,2009
7.31,6.347,Dungeon Twister 2: Prison,,1202,1131,2009
6.77,6.345,Timeline: Music & Cinema,14.99,1203,2621,2013
6.65,6.345,Cold War: CIA vs KGB,,1204,3718,2007
6.73,6.345,Fjords,,1205,2831,2005
6.94,6.345,Kamisado,,1206,1797,2008
7.15,6.343,Love Letter: The Hobbit – The Battle of the Five Armies,10.99,1207,1429,2015
7.21,6.343,Transatlantic,,1208,1236,2017
7.48,6.342,Time's Up! Deluxe,29.99,1209,907,2008
8.07,6.341,Folklore: The Affliction,,1210,856,2017
6.94,6.34,Seeland,39.99,1211,1717,2010
7.68,6.339,Strat-O-Matic Baseball,202,1212,945,1962
7.76,6.339,Twice As Clever,,1213,745,2019
7.31,6.339,Blue Lagoon,32.99,1214,1081,2018
6.99,6.338,The Princes of Machu Picchu,202,1215,1583,2008
7.3,6.338,We the People,,1216,1093,1993
7.22,6.338,Outfoxed!,19.99,1217,1252,2014
6.84,6.338,Château Roquefort,,1218,2109,2007
7.86,6.338,CO₂: Second Chance,,1219,720,2018
7.04,6.338,Castaways,,1220,1582,2013
8.45,6.337,High Frontier (Third Edition),,1221,539,2017
6.56,6.336,The Great Dalmuti,14.99,1222,6156,1995
6.82,6.335,Hit Z Road,39.99,1223,2364,2016
6.77,6.334,Ra: The Dice Game,,1224,2328,2009
7.2,6.334,Steam Time,47.99,1225,1207,2015
6.99,6.333,Guilds of London,,1226,1634,2016
6.97,6.333,Bloodborne: The Card Game,34.99,1227,2025,2016
6.97,6.333,Wings of War: Watch Your Back!,,1228,1748,2005
7.13,6.333,Kashgar: Merchants of the Silk Road,39.99,1229,1291,2013
6.82,6.332,New York Slice,29.95,1230,2174,2017
6.87,6.332,Serenissima (first edition),,1231,2168,1996
8.24,6.332,Dawn of the Zeds (Third edition),,1232,599,2016
7.07,6.331,Inca Empire,,1233,1370,2010
7.48,6.33,Heroscape Master Set:  Battle for the Underdark,44.99,1234,967,2010
7.61,6.33,Teenage Mutant Ninja Turtles: Shadows of the Past,89.99,1235,978,2016
6.86,6.329,The Boss,,1236,1992,2010
7.05,6.328,Horus Heresy (2010),99.95,1237,1525,2010
6.99,6.328,Heroscape Marvel: The Conflict Begins,,1238,1760,2007
